CustomerID,Gender,SeniorCitizen,Partner,Tenure,InternetService,TechSupport,Contract,MonthlyCharges,TotalCharges,Churn
CUST_5079,Male,0,No,32,Fiber optic,No,Month-to-month,87.73759356942261,2807.6029942215237,No
CUST_5080,Male,1,Yes,42,Fiber optic,Yes,One year,94.87261540259408,3984.649846908951,No
CUST_5081,Female,1,Yes,47,Fiber optic,Yes,One year,90.63719215557055,4259.948031311816,No
CUST_5082,Male,0,No,31,DSL,No,One year,54.50281211359636,1689.5871755214873,No
CUST_5083,Male,0,No,62,DSL,No,One year,35.85160739602398,2222.7996585534866,No
CUST_5084,Male,0,No,56,Fiber optic,No,Month-to-month,86.4529635368908,4841.365958065885,No
CUST_5085,Female,0,No,11,No,No internet service,Month-to-month,24.073917617255145,264.8130937898066,Yes
CUST_5086,Male,0,Yes,26,Fiber optic,No,Month-to-month,79.76359835094568,2073.853557124588,No
CUST_5087,Male,0,Yes,27,Fiber optic,Yes,Month-to-month,85.42048173745835,2306.3530069113754,No
CUST_5088,Female,0,No,57,Fiber optic,Yes,One year,97.85022845648146,5577.463022019443,No
CUST_5089,Female,0,No,27,Fiber optic,No,Two year,79.91793304659372,,No
CUST_5090,Female,0,Yes,59,Fiber optic,Yes,Month-to-month,104.51026732369529,6166.105772098022,No
CUST_5091,Male,0,No,62,No,No internet service,One year,18.909600997128116,1172.3952618219432,No
CUST_5092,Male,0,Yes,20,Fiber optic,No,Two year,78.86707066211054,1577.3414132422108,No
CUST_5093,Male,1,Yes,3,DSL,Yes,Month-to-month,63.355959478539,190.067878435617,No
CUST_5094,Female,0,No,16,Fiber optic,No,Two year,79.94992377461024,1279.1987803937639,No
CUST_5095,Male,0,No,44,Fiber optic,No,Month-to-month,74.82274373496682,3292.20072433854,Yes
CUST_5096,Male,0,No,30,Fiber optic,No,Two year,87.295573260331,2618.86719780993,No
CUST_5097,Female,0,Yes,40,Fiber optic,No,Month-to-month,76.8279555007865,3073.11822003146,No
CUST_5098,Female,1,Yes,65,Fiber optic,Yes,Month-to-month,94.50354218759769,6142.730242193849,Yes
CUST_5099,Female,0,No,29,DSL,Yes,One year,51.04363090519477,1480.2652962506484,No
CUST_5100,Female,0,Yes,30,DSL,Yes,Two year,59.38256623354575,1781.4769870063726,Yes
CUST_5101,Female,0,No,32,Fiber optic,Yes,Month-to-month,103.88667467754345,3324.3735896813905,No
CUST_5102,Male,0,No,10,Fiber optic,No,Two year,72.72681462366766,727.2681462366767,Yes
CUST_5103,Female,1,No,51,DSL,No,One year,53.561765916282496,2731.6500617304073,No
CUST_5104,Male,0,Yes,8,Fiber optic,Yes,Month-to-month,87.86505514888056,702.9204411910445,No
CUST_5105,Male,0,No,51,No,No internet service,Month-to-month,20.257328521297932,1033.1237545861945,No
CUST_5106,Female,0,Yes,36,DSL,No,Month-to-month,38.50187785699195,1386.0676028517103,No
CUST_5107,Female,0,Yes,55,No,No internet service,Month-to-month,23.45542610768424,1290.0484359226332,No
CUST_5108,Female,1,Yes,35,No,No internet service,Two year,23.01384283255248,805.4844991393368,No
CUST_5109,Male,0,Yes,36,No,No internet service,Two year,22.55956695289209,812.1444103041152,No
CUST_5110,Female,1,No,56,No,No internet service,One year,21.033222495440366,1177.8604597446606,No
CUST_5111,Female,0,Yes,36,Fiber optic,No,Two year,71.70515950843978,2581.385742303832,No
CUST_5112,Female,0,Yes,61,Fiber optic,No,Month-to-month,82.03683612378333,5004.247003550783,Yes
CUST_5113,Female,0,No,62,Fiber optic,No,Month-to-month,86.66249076319666,5373.074427318193,No
CUST_5114,Female,0,Yes,25,DSL,Yes,Two year,52.77725790318994,1319.4314475797485,No
CUST_5115,Male,0,No,64,DSL,No,Two year,53.78636730098445,3442.327507263005,No
CUST_5116,Male,0,Yes,60,DSL,Yes,Month-to-month,64.02504128200613,3841.502476920368,No
CUST_5117,Male,0,Yes,57,DSL,No,Month-to-month,42.28580494950336,2410.2908821216915,Yes
CUST_5118,Female,0,No,70,Fiber optic,No,Two year,86.2043217583342,6034.302523083395,No
CUST_5119,Female,0,Yes,52,No,No internet service,Month-to-month,19.923862856162547,1036.0408685204525,No
CUST_5120,Female,0,No,56,No,No internet service,Month-to-month,22.937480408470478,1284.4989028743466,No
CUST_5121,Male,0,Yes,63,DSL,No,One year,45.34641323208477,2856.8240336213407,No
CUST_5122,Female,0,Yes,68,DSL,No,Two year,35.36106765816051,2404.5526007549147,No
CUST_5123,Female,0,Yes,20,Fiber optic,Yes,Two year,96.00877133384704,1920.1754266769408,No
CUST_5124,Female,1,Yes,54,Fiber optic,No,Two year,71.4267041065471,3857.042021753544,No
CUST_5125,Male,0,Yes,1,No,No internet service,Month-to-month,21.444184286361452,21.444184286361452,No
CUST_5126,Female,1,No,10,Fiber optic,No,One year,80.82404888030213,808.2404888030213,No
CUST_5127,Male,0,Yes,23,Fiber optic,No,Month-to-month,84.35816907851542,1940.2378888058545,No
CUST_5128,Female,0,Yes,51,DSL,Yes,Two year,59.149610642975325,3016.6301427917415,No
CUST_5129,Male,0,Yes,24,DSL,Yes,Month-to-month,60.4768059383548,1451.4433425205152,No
CUST_5130,Male,0,No,13,DSL,No,One year,37.43346603235512,486.6350584206166,No
CUST_5131,Male,0,No,29,Fiber optic,Yes,Two year,88.33467222231725,2561.7054944472,No
CUST_5132,Female,0,No,58,No,No internet service,Month-to-month,22.10436336320235,1282.0530750657363,No
CUST_5133,Female,0,No,43,DSL,Yes,Two year,55.50486619935392,2386.7092465722185,No
CUST_5134,Male,0,Yes,10,DSL,No,Month-to-month,39.96689654060272,399.66896540602716,Yes
CUST_5135,Male,0,Yes,31,Fiber optic,No,Month-to-month,88.57690719400473,2745.8841230141466,Yes
CUST_5136,Female,1,No,14,DSL,No,Month-to-month,40.10944500316323,561.5322300442853,Yes
CUST_5137,Female,0,No,34,No,No internet service,Two year,22.183030609812704,754.2230407336319,No
CUST_5138,Male,0,Yes,17,DSL,No,Two year,53.004830194622556,901.0821133085834,No
CUST_5139,Female,0,Yes,21,No,No internet service,Month-to-month,21.83227121740775,458.4776955655628,No
CUST_5140,Female,0,No,67,No,No internet service,Month-to-month,21.92900814307942,1469.2435455863213,Yes
CUST_5141,Female,0,No,58,No,No internet service,Two year,24.21913049434215,1404.7095686718446,No
CUST_5142,Female,0,Yes,8,DSL,Yes,Month-to-month,62.562826450200056,500.50261160160045,No
CUST_5143,Male,1,No,38,DSL,No,One year,53.19526769992173,2021.4201725970256,No
CUST_5144,Female,0,Yes,26,No,No internet service,One year,24.723781901072464,642.818329427884,No
CUST_5145,Female,0,Yes,64,No,No internet service,Two year,19.191730849582118,1228.2707743732556,No
CUST_5146,Male,1,Yes,30,Fiber optic,Yes,One year,90.4691580552545,2714.074741657635,Yes
CUST_5147,Male,1,Yes,9,Fiber optic,Yes,Month-to-month,94.65887810942598,851.9299029848339,Yes
CUST_5148,Female,0,Yes,32,DSL,No,Two year,46.45956519319108,1486.7060861821146,No
CUST_5149,Female,1,No,11,No,No internet service,Month-to-month,22.640708565123788,249.04779421636167,Yes
CUST_5150,Female,0,Yes,34,DSL,Yes,Month-to-month,62.44967091584788,2123.288811138828,Yes
CUST_5151,Female,1,No,18,DSL,No,Month-to-month,44.09981957965469,793.7967524337845,Yes
CUST_5152,Male,0,Yes,19,DSL,Yes,Two year,51.71888053456859,982.6587301568032,No
CUST_5153,Male,0,Yes,54,Fiber optic,Yes,One year,100.05049252594682,5402.7265964011285,No
CUST_5154,Male,0,No,37,DSL,Yes,Month-to-month,66.28661824602342,2452.6048751028666,No
CUST_5155,Female,0,No,12,Fiber optic,No,One year,79.14223676063422,949.7068411276107,Yes
CUST_5156,Female,0,No,4,Fiber optic,No,Month-to-month,81.95334305418072,327.8133722167229,Yes
CUST_5157,Female,0,No,43,DSL,No,Two year,36.29141596001688,1560.5308862807258,No
CUST_5158,Female,0,Yes,27,Fiber optic,No,Month-to-month,82.91800549883212,2238.786148468467,No
CUST_5159,Male,0,Yes,51,DSL,No,One year,45.12038471073211,2301.1396202473375,No
CUST_5160,Male,0,No,5,DSL,No,One year,43.252220582588805,216.261102912944,No
CUST_5161,Female,0,No,6,Fiber optic,No,Month-to-month,71.20480993714341,427.22885962286045,No
CUST_5162,Male,0,No,56,Fiber optic,Yes,Two year,89.54079139607052,5014.284318179949,No
CUST_5163,Female,0,No,68,DSL,No,Month-to-month,42.42115059154621,2884.638240225142,No
CUST_5164,Female,1,No,44,No,No internet service,One year,23.05543191767924,1014.4390043778866,No
CUST_5165,Male,0,Yes,15,No,No internet service,Two year,19.81425558095126,297.2138337142689,No
CUST_5166,Female,0,No,42,Fiber optic,Yes,One year,86.10884492304461,3616.571486767874,No
CUST_5167,Female,0,No,11,Fiber optic,Yes,Month-to-month,85.76052013078676,943.3657214386543,No
CUST_5168,Male,0,No,11,DSL,No,Two year,48.94485835559493,538.3934419115442,No
CUST_5169,Female,0,Yes,66,No,No internet service,Month-to-month,24.971518161286294,1648.1201986448955,No
CUST_5170,Female,0,Yes,27,Fiber optic,Yes,One year,101.98003102150639,2753.4608375806724,No
CUST_5171,Male,1,Yes,58,DSL,No,Two year,47.80684862952986,2772.7972205127317,No
CUST_5172,Female,0,Yes,72,No,No internet service,Two year,20.495724879334286,1475.6921913120686,No
CUST_5173,Male,0,No,21,Fiber optic,No,One year,86.91122381020608,1825.1357000143278,No
CUST_5174,Female,0,Yes,21,Fiber optic,No,Month-to-month,83.40633160704621,1751.5329637479704,No
CUST_5175,Male,1,Yes,72,DSL,Yes,Two year,53.686392712774214,3865.4202753197433,No
CUST_5176,Male,0,Yes,1,DSL,No,Month-to-month,44.08742499580376,44.08742499580376,Yes
CUST_5177,Male,0,No,58,No,No internet service,Month-to-month,23.469752611569668,1361.2456514710407,No
CUST_5178,Female,0,No,13,Fiber optic,No,Two year,85.28645754286345,1108.7239480572248,No
CUST_5179,Male,0,Yes,6,DSL,Yes,One year,50.84256039254595,305.0553623552757,No
CUST_5180,Male,0,Yes,58,Fiber optic,No,Month-to-month,81.8329239344899,4746.3095882004145,Yes
CUST_5181,Male,0,Yes,17,Fiber optic,No,One year,84.32009255959557,1433.4415735131247,No
CUST_5182,Male,1,No,12,DSL,No,Month-to-month,53.56633695086885,642.7960434104263,No
CUST_5183,Male,0,Yes,52,Fiber optic,Yes,Month-to-month,86.3313672880216,4489.231098977123,No
CUST_5184,Female,0,No,70,Fiber optic,No,Month-to-month,83.38214265614818,5836.7499859303725,No
CUST_5185,Female,0,Yes,52,DSL,No,Two year,35.55110444561532,1848.657431171997,No
CUST_5186,Female,0,Yes,37,DSL,No,Two year,50.43650111860932,1866.150541388545,No
CUST_5187,Female,0,No,3,DSL,No,One year,53.238592826940874,159.71577848082262,No
CUST_5188,Female,0,Yes,8,Fiber optic,No,Month-to-month,77.89332781127612,623.146622490209,No
CUST_5189,Female,0,No,10,Fiber optic,No,One year,85.54481406634312,855.4481406634312,No
CUST_5190,Female,0,Yes,47,DSL,No,Month-to-month,47.19173242855471,2218.011424142071,Yes
CUST_5191,Male,0,No,41,Fiber optic,Yes,One year,101.3776818269407,4156.484954904568,No
CUST_5192,Female,0,No,64,Fiber optic,No,Two year,74.42524041789818,4763.215386745484,Yes
CUST_5193,Male,1,No,42,Fiber optic,No,Month-to-month,89.94412661495716,3777.6533178282007,No
CUST_5194,Male,0,Yes,43,DSL,No,One year,37.33121229541702,1605.2421287029317,No
CUST_5195,Female,0,Yes,9,Fiber optic,Yes,Two year,88.69264714320859,798.2338242888773,Yes
CUST_5196,Male,0,Yes,14,Fiber optic,Yes,Month-to-month,102.16136889732631,1430.2591645625685,No
CUST_5197,Male,0,No,4,Fiber optic,Yes,One year,102.25301883756862,409.0120753502745,No
CUST_5198,Male,1,No,2,Fiber optic,Yes,One year,103.13288599701266,206.26577199402533,No
CUST_5199,Male,0,Yes,1,DSL,Yes,Month-to-month,62.22996123980406,62.22996123980406,No
CUST_5200,Female,0,Yes,65,No,No internet service,One year,19.118090293451683,1242.6758690743593,No
CUST_5201,Female,0,Yes,46,No,No internet service,One year,20.730389421715245,953.5979133989013,No
CUST_5202,Female,0,Yes,59,Fiber optic,Yes,Month-to-month,96.59056408513685,5698.843281023074,Yes
CUST_5203,Female,0,Yes,7,No,No internet service,Month-to-month,20.421142405697317,142.94799683988123,No
CUST_5204,Female,0,Yes,66,Fiber optic,No,Two year,73.63632956598455,4859.99775135498,No
CUST_5205,Female,1,No,15,DSL,Yes,One year,53.54509354754587,803.176403213188,No
CUST_5206,Female,1,No,72,Fiber optic,No,Month-to-month,72.23494367524974,5200.915944617981,No
CUST_5207,Female,0,No,47,No,No internet service,Month-to-month,19.325499036825985,908.2984547308213,No
CUST_5208,Female,0,Yes,40,DSL,No,One year,36.4882905307188,1459.531621228752,Yes
CUST_5209,Female,1,No,42,Fiber optic,No,Month-to-month,72.08666978168827,3027.6401308309073,No
CUST_5210,Male,0,No,51,No,No internet service,Month-to-month,22.09842131708663,1127.0194871714182,No
CUST_5211,Female,0,Yes,35,No,No internet service,Two year,24.984666189080638,874.4633166178223,No
CUST_5212,Male,0,No,41,DSL,Yes,One year,55.22172637332629,2264.0907813063777,No
CUST_5213,Male,1,Yes,57,DSL,No,Month-to-month,47.52573069008544,2708.96664933487,No
CUST_5214,Male,1,Yes,38,DSL,No,Month-to-month,46.25410194540073,1757.6558739252275,Yes
CUST_5215,Male,0,Yes,72,Fiber optic,Yes,Month-to-month,102.10643563903827,7351.663366010755,Yes
CUST_5216,Female,0,Yes,8,No,No internet service,Month-to-month,23.216883175234702,185.73506540187762,No
CUST_5217,Male,0,No,63,Fiber optic,No,Month-to-month,88.63485196454269,5583.99567376619,No
CUST_5218,Female,0,Yes,4,No,No internet service,Month-to-month,22.046776023798728,88.18710409519491,Yes
CUST_5219,Female,0,Yes,48,Fiber optic,No,Month-to-month,89.51386804668016,4296.665666240648,Yes
CUST_5220,Male,0,Yes,52,Fiber optic,Yes,Month-to-month,87.83936346395409,4567.646900125613,No
CUST_5221,Female,0,No,38,DSL,Yes,Two year,69.78884016032391,2651.975926092309,No
CUST_5222,Male,1,Yes,5,DSL,No,Month-to-month,41.118457637630264,205.59228818815131,Yes
CUST_5223,Male,0,No,70,DSL,Yes,Month-to-month,51.13277180181343,3579.2940261269405,No
CUST_5224,Female,0,No,24,DSL,Yes,Month-to-month,68.16345162673574,1635.9228390416577,No
CUST_5225,Female,0,Yes,17,DSL,No,Month-to-month,53.83119469007994,915.1303097313589,No
CUST_5226,Male,0,Yes,26,DSL,No,Two year,47.024744921224205,1222.6433679518293,No
CUST_5227,Female,0,No,3,Fiber optic,No,Month-to-month,87.6277079297564,262.8831237892692,Yes
CUST_5228,Female,1,Yes,2,Fiber optic,No,Two year,88.65550415300739,177.31100830601477,No
CUST_5229,Female,1,Yes,2,DSL,No,Month-to-month,36.236039543764434,72.47207908752887,Yes
CUST_5230,Male,0,No,22,Fiber optic,No,Two year,71.94094843062231,1582.700865473691,No
CUST_5231,Male,0,Yes,71,Fiber optic,Yes,Month-to-month,88.8268939637827,6306.709471428571,No
CUST_5232,Female,1,Yes,4,Fiber optic,No,Month-to-month,81.83572967300991,327.34291869203963,Yes
CUST_5233,Female,0,Yes,38,Fiber optic,No,Month-to-month,79.04534214672066,3003.723001575385,Yes
CUST_5234,Female,0,Yes,70,Fiber optic,Yes,Month-to-month,97.39515601448844,6817.6609210141905,No
CUST_5235,Female,0,No,52,No,No internet service,One year,22.599222358541596,1175.159562644163,No
CUST_5236,Female,1,No,31,DSL,Yes,Month-to-month,65.70234311986395,2036.7726367157825,No
CUST_5237,Male,0,No,26,DSL,No,One year,44.79458858562727,1164.659303226309,No
CUST_5238,Female,0,No,36,DSL,No,Month-to-month,45.06091469105591,1622.192928878013,Yes
CUST_5239,Male,1,Yes,26,Fiber optic,Yes,Month-to-month,99.70298921861767,2592.2777196840593,No
CUST_5240,Female,0,Yes,28,Fiber optic,No,Month-to-month,73.45647706993917,2056.7813579582967,No
CUST_5241,Male,0,Yes,5,Fiber optic,No,One year,83.9013121212411,419.50656060620554,No
CUST_5242,Female,0,Yes,18,DSL,Yes,Month-to-month,65.92990145448886,1186.7382261807993,No
CUST_5243,Male,1,No,15,Fiber optic,No,Month-to-month,73.61219225014115,1104.1828837521173,No
CUST_5244,Female,0,No,57,Fiber optic,No,Month-to-month,81.93453929068696,4670.268739569156,Yes
CUST_5245,Male,1,Yes,5,DSL,Yes,Two year,67.44697799555335,337.2348899777668,No
CUST_5246,Male,0,Yes,37,Fiber optic,No,One year,86.72489175712086,3208.820995013472,No
CUST_5247,Male,0,Yes,22,No,No internet service,Month-to-month,20.79459501274171,457.48109028031763,No
CUST_5248,Male,1,Yes,52,Fiber optic,No,Month-to-month,86.8959061676274,4518.587120716625,No
CUST_5249,Male,0,Yes,15,DSL,No,Month-to-month,54.152092363472974,812.2813854520946,No
CUST_5250,Male,0,No,17,No,No internet service,Month-to-month,20.67993134526393,,No
CUST_5251,Female,0,No,51,DSL,Yes,One year,55.849247857127516,2848.3116407135035,No
CUST_5252,Male,0,No,45,Fiber optic,No,Month-to-month,86.10915267714225,3874.911870471401,Yes
CUST_5253,Female,0,Yes,63,DSL,No,Month-to-month,50.754255176227225,3197.5180761023153,No
CUST_5254,Female,0,Yes,28,No,No internet service,One year,20.659484610920217,578.465569105766,No
CUST_5255,Female,0,No,59,DSL,Yes,Month-to-month,50.482593474369196,2978.4730149877823,No
CUST_5256,Female,1,No,21,DSL,No,Month-to-month,50.90075471666251,1068.9158490499128,No
CUST_5257,Female,0,No,42,No,No internet service,Month-to-month,24.223983458630578,1017.4073052624842,No
CUST_5258,Male,1,No,69,Fiber optic,No,Month-to-month,88.5529155641451,6110.151173926011,No
CUST_5259,Male,0,No,17,Fiber optic,Yes,Two year,95.28756246289062,1619.8885618691406,No
CUST_5260,Male,0,No,68,DSL,Yes,Two year,53.76151025171934,3655.782697116915,No
CUST_5261,Female,0,Yes,7,Fiber optic,No,Month-to-month,86.35481377460195,604.4836964222136,Yes
CUST_5262,Male,0,No,40,No,No internet service,Month-to-month,18.082599275088853,723.3039710035541,No
CUST_5263,Male,0,Yes,40,Fiber optic,Yes,Month-to-month,89.10270502107446,3564.1082008429785,No
CUST_5264,Male,0,Yes,43,No,No internet service,Month-to-month,19.02993926101215,818.2873882235224,No
CUST_5265,Male,1,No,51,No,No internet service,Two year,22.8818870055525,1166.9762372831774,No
CUST_5266,Male,1,Yes,23,Fiber optic,No,Month-to-month,79.07869141500221,1818.8099025450508,Yes
CUST_5267,Female,0,Yes,32,DSL,Yes,Two year,55.552361125633134,1777.6755560202603,No
CUST_5268,Male,1,Yes,31,DSL,No,One year,50.70965371664609,1571.9992652160288,Yes
CUST_5269,Female,0,Yes,17,DSL,No,Two year,38.679541093525394,657.5521985899317,No
CUST_5270,Female,0,Yes,58,Fiber optic,No,One year,75.60403093089225,4385.033793991751,Yes
CUST_5271,Female,1,Yes,35,No,No internet service,One year,18.308471762145928,640.7965116751075,No
CUST_5272,Female,0,Yes,30,Fiber optic,Yes,One year,103.03227886769614,3090.968366030884,No
CUST_5273,Female,0,Yes,64,No,No internet service,Two year,23.900007252106775,1529.6004641348336,No
CUST_5274,Male,0,No,53,No,No internet service,Month-to-month,19.173181205803296,1016.1786039075747,Yes
CUST_5275,Male,0,Yes,51,No,No internet service,Two year,20.563141088314033,1048.7201955040157,No
CUST_5276,Male,0,Yes,37,No,No internet service,One year,20.175621386903725,746.4979913154378,No
CUST_5277,Female,0,No,6,Fiber optic,Yes,Month-to-month,97.44416419275655,584.6649851565393,No
CUST_5278,Male,1,No,34,No,No internet service,Two year,21.901084322557008,744.6368669669382,No
CUST_5279,Male,0,No,56,Fiber optic,No,Two year,87.10996656216442,4878.158127481207,No
CUST_5280,Female,0,Yes,25,Fiber optic,No,Two year,75.18547365134813,1879.6368412837032,No
CUST_5281,Female,0,No,13,Fiber optic,No,Month-to-month,73.00313459566266,949.0407497436146,Yes
CUST_5282,Female,0,No,63,Fiber optic,No,Two year,81.73258175941228,5149.152650842974,No
CUST_5283,Female,0,No,66,Fiber optic,No,One year,87.11633402084024,5749.678045375456,No
CUST_5284,Male,0,No,5,Fiber optic,No,One year,80.9790463940306,404.895231970153,No
CUST_5285,Female,1,No,11,DSL,No,Two year,50.510838879365565,555.6192276730212,No
CUST_5286,Female,1,No,44,DSL,Yes,Month-to-month,56.01195790355712,2464.526147756513,No
CUST_5287,Male,1,No,69,Fiber optic,Yes,Month-to-month,95.22935388692211,6570.825418197625,No
CUST_5288,Male,1,Yes,2,No,No internet service,One year,23.863675696428253,47.727351392856505,No
CUST_5289,Female,0,No,40,Fiber optic,Yes,Month-to-month,99.61807070341456,3984.7228281365824,No
CUST_5290,Male,1,No,37,DSL,No,One year,53.061498007174265,1963.2754262654478,No
CUST_5291,Female,0,Yes,49,No,No internet service,Month-to-month,22.38752678592617,1096.9888125103823,No
CUST_5292,Female,0,No,36,No,No internet service,Month-to-month,24.835871039169646,894.0913574101073,No
CUST_5293,Male,0,Yes,70,No,No internet service,Month-to-month,19.719688430094468,1380.3781901066127,No
CUST_5294,Male,0,Yes,34,Fiber optic,No,Month-to-month,77.14111529296109,2622.797919960677,Yes
CUST_5295,Female,0,No,58,DSL,No,Month-to-month,38.49016426894481,2232.429527598799,No
CUST_5296,Female,1,Yes,37,DSL,No,Month-to-month,54.56500868073301,2018.9053211871212,No
CUST_5297,Female,0,Yes,60,Fiber optic,No,Month-to-month,82.31593484987208,4938.956090992325,No
CUST_5298,Male,0,Yes,12,DSL,No,Two year,41.90472615613508,502.85671387362095,No
CUST_5299,Female,0,Yes,32,DSL,No,Two year,41.56576625530005,1330.1045201696015,No
CUST_5300,Female,0,Yes,4,No,No internet service,Month-to-month,23.828969069034713,95.31587627613885,No
CUST_5301,Female,0,Yes,33,Fiber optic,No,One year,88.99315371419478,2936.7740725684275,Yes
CUST_5302,Female,0,Yes,43,DSL,No,Month-to-month,45.92438406870185,1974.7485149541794,No
CUST_5303,Female,0,No,9,DSL,No,Month-to-month,48.02176354756678,432.195871928101,Yes
CUST_5304,Male,0,No,51,Fiber optic,Yes,Two year,101.85379342867337,5194.543464862342,No
CUST_5305,Female,0,Yes,20,DSL,Yes,Month-to-month,59.443281374925654,1188.865627498513,No
CUST_5306,Female,0,No,39,Fiber optic,No,Month-to-month,89.93712293901379,3507.547794621538,Yes
CUST_5307,Female,0,Yes,23,DSL,No,Month-to-month,35.49666474571953,816.4232891515492,No
CUST_5308,Female,0,Yes,41,No,No internet service,Two year,20.581279195466344,843.8324470141201,No
CUST_5309,Male,0,Yes,44,No,No internet service,Month-to-month,19.730474452931034,868.1408759289654,No
CUST_5310,Male,0,No,35,Fiber optic,No,One year,75.28457832955269,2634.9602415343443,No
CUST_5311,Male,0,No,23,Fiber optic,No,Month-to-month,88.75035027003801,2041.2580562108742,No
CUST_5312,Female,0,Yes,58,DSL,No,Month-to-month,36.961435333964815,2143.7632493699593,No
CUST_5313,Female,0,Yes,48,Fiber optic,Yes,Two year,100.87766168427427,4842.1277608451655,No
CUST_5314,Male,0,Yes,58,Fiber optic,No,Month-to-month,89.24363386463227,5176.130764148672,No
CUST_5315,Male,0,No,57,Fiber optic,Yes,One year,99.66292935848497,5680.786973433644,No
CUST_5316,Male,0,No,39,DSL,No,One year,41.5696441039215,1621.2161200529383,No
CUST_5317,Female,1,Yes,28,DSL,No,Month-to-month,45.963987871759315,1286.991660409261,Yes
CUST_5318,Female,1,No,64,DSL,Yes,Month-to-month,55.36924924263603,3543.631951528706,No
CUST_5319,Male,0,Yes,62,Fiber optic,No,One year,79.48073016972158,4927.805270522738,Yes
CUST_5320,Male,0,No,62,Fiber optic,No,Month-to-month,75.27462316080738,4667.026635970057,No
CUST_5321,Male,0,No,26,Fiber optic,No,Month-to-month,87.24741009490761,2268.4326624675978,Yes
CUST_5322,Female,1,Yes,51,Fiber optic,No,Month-to-month,74.28567537354013,3788.5694440505467,No
CUST_5323,Female,1,No,50,DSL,Yes,Two year,66.18658036596196,3309.329018298098,No
CUST_5324,Female,0,No,36,No,No internet service,Two year,19.292720433845734,694.5379356184465,No
CUST_5325,Male,1,Yes,26,Fiber optic,No,Two year,74.42843573540506,1935.1393291205316,No
CUST_5326,Male,0,Yes,33,DSL,No,Month-to-month,52.06908454819086,1718.2797900902983,No
CUST_5327,Female,0,No,68,Fiber optic,No,One year,89.93358501763586,,No
CUST_5328,Male,0,Yes,8,Fiber optic,No,Month-to-month,83.4250144877147,667.4001159017176,Yes
CUST_5329,Female,0,Yes,66,DSL,No,Month-to-month,36.15384750583884,,Yes
CUST_5330,Male,1,Yes,23,Fiber optic,No,Two year,74.21361324008092,1706.913104521861,No
CUST_5331,Male,0,No,70,No,No internet service,Two year,23.950953986807242,1676.566779076507,No
CUST_5332,Male,0,No,55,DSL,No,Two year,49.670033657922744,2731.851851185751,No
CUST_5333,Male,1,No,43,Fiber optic,No,Month-to-month,76.94662383662666,3308.7048249749464,Yes
CUST_5334,Female,1,No,21,DSL,No,Two year,51.8675048773804,,No
CUST_5335,Male,0,Yes,22,No,No internet service,Two year,23.20891305458051,510.5960872007712,No
CUST_5336,Female,0,No,9,DSL,No,Month-to-month,42.20031079333463,379.80279714001165,Yes
CUST_5337,Female,0,No,34,DSL,No,Month-to-month,43.49144236712152,1478.7090404821317,No
CUST_5338,Female,0,Yes,59,Fiber optic,No,Month-to-month,87.15618779616031,5142.215079973458,No
CUST_5339,Male,1,Yes,26,DSL,Yes,Month-to-month,69.32541119183236,1802.4606909876413,No
CUST_5340,Female,1,Yes,1,DSL,No,Two year,47.12293033458001,47.12293033458001,No
CUST_5341,Female,0,No,5,DSL,No,Month-to-month,53.67374075103633,268.3687037551816,Yes
CUST_5342,Female,0,No,41,DSL,Yes,One year,68.59980048595963,2812.591819924345,No
CUST_5343,Male,0,No,63,DSL,No,One year,51.569128007385665,3248.855064465297,No
CUST_5344,Male,1,No,22,No,No internet service,One year,21.785055911139114,479.2712300450605,No
CUST_5345,Female,0,Yes,68,No,No internet service,Month-to-month,21.713822275754616,1476.539914751314,No
CUST_5346,Male,0,No,48,Fiber optic,No,Two year,80.1494401296955,3847.1731262253843,No
CUST_5347,Female,0,No,66,Fiber optic,No,Month-to-month,82.16377616856784,5422.809227125477,Yes
CUST_5348,Female,0,Yes,16,Fiber optic,No,Two year,78.92573912276904,1262.8118259643047,No
CUST_5349,Male,0,No,53,Fiber optic,Yes,Two year,92.94800974266269,4926.244516361123,No
CUST_5350,Female,0,Yes,65,Fiber optic,Yes,Month-to-month,93.0092945303034,6045.604144469721,No
CUST_5351,Male,1,No,64,Fiber optic,No,Two year,82.1770347419482,5259.330223484685,No
CUST_5352,Male,1,No,68,Fiber optic,Yes,Month-to-month,86.68957293231931,5894.890959397713,Yes
CUST_5353,Female,0,No,63,Fiber optic,No,One year,80.57141385492857,5075.9990728605,No
CUST_5354,Male,0,No,62,Fiber optic,No,One year,72.59190937609085,4500.698381317633,Yes
CUST_5355,Male,0,Yes,71,Fiber optic,No,One year,86.36350833241099,6131.80909160118,No
CUST_5356,Female,0,No,45,No,No internet service,Month-to-month,22.070049406251883,993.1522232813347,Yes
CUST_5357,Female,0,Yes,52,Fiber optic,Yes,Two year,91.64550266254719,4765.566138452454,No
CUST_5358,Male,1,No,65,No,No internet service,One year,24.858614181395104,1615.8099217906818,No
CUST_5359,Male,0,No,2,Fiber optic,No,Month-to-month,75.72792159191805,151.4558431838361,No
CUST_5360,Female,0,No,49,DSL,No,One year,41.72001268006777,2044.2806213233207,No
CUST_5361,Male,1,Yes,22,Fiber optic,No,One year,72.9444101143624,1604.7770225159727,No
CUST_5362,Male,1,No,29,Fiber optic,Yes,One year,96.2262804065771,2790.562131790736,No
